# lemma	kind	batch	topic	gloss	note  — the plain-text seed `vocab.py init` reads; regenerate with `vocab.py export`
das Geschenk	target	7	Familie & Beziehungen
das Heimweh	target	7	Familie & Beziehungen
das Kind	target	7	Familie & Beziehungen
das Mädchen	target	7	Familie & Beziehungen
das Paar	target	7	Familie & Beziehungen
der Abschied	target	7	Familie & Beziehungen
der Angehörige / die Angehörige	target	7	Familie & Beziehungen
der Bekannte / die Bekannte	target	7	Familie & Beziehungen
der Bewohner / die Bewohnerin	target	7	Familie & Beziehungen
der Bruder	target	7	Familie & Beziehungen
der Bub	target	7	Familie & Beziehungen
der Chef / die Chefin	target	7	Familie & Beziehungen
der Coiffeur / die Coiffeuse	target	7	Familie & Beziehungen
der Cousin / die Cousine	target	7	Familie & Beziehungen
der Enkel / die Enkelin	target	7	Familie & Beziehungen
der Erwachsene	target	7	Familie & Beziehungen
der Familienname	target	7	Familie & Beziehungen
der Familienstand	target	7	Familie & Beziehungen
der Freund	target	7	Familie & Beziehungen
der Geburtstag	target	7	Familie & Beziehungen
der Held / die Heldin	target	7	Familie & Beziehungen
der Hof	target	7	Familie & Beziehungen
der Jugendliche / die Jugendliche	target	7	Familie & Beziehungen
der Junge	target	7	Familie & Beziehungen
der Kindergarten	target	7	Familie & Beziehungen
der Kuss	target	7	Familie & Beziehungen
der Mann	target	7	Familie & Beziehungen
der Nachwuchs	target	7	Familie & Beziehungen
der Name	target	7	Familie & Beziehungen
der Neffe	target	7	Familie & Beziehungen
der Nichtraucher / die Nichtraucherin	target	7	Familie & Beziehungen
der Onkel	target	7	Familie & Beziehungen
der Opa	target	7	Familie & Beziehungen
der Partner / die Partnerin	target	7	Familie & Beziehungen
der Rentner / die Rentnerin	target	7	Familie & Beziehungen
der Sohn	target	7	Familie & Beziehungen
der Vater	target	7	Familie & Beziehungen
der Verwandte / die Verwandte	target	7	Familie & Beziehungen
der Vorname	target	7	Familie & Beziehungen
der Wirt / die Wirtin	target	7	Familie & Beziehungen
die Bevölkerung	target	7	Familie & Beziehungen
die Beziehung	target	7	Familie & Beziehungen
die Dame	target	7	Familie & Beziehungen
die Ehe	target	7	Familie & Beziehungen
die Ehefrau	target	7	Familie & Beziehungen
die Einladung	target	7	Familie & Beziehungen
die Eltern	target	7	Familie & Beziehungen
die Erziehung	target	7	Familie & Beziehungen
die Familie	target	7	Familie & Beziehungen
die Frau	target	7	Familie & Beziehungen
die Freundschaft	target	7	Familie & Beziehungen
die Geburt	target	7	Familie & Beziehungen
die Geschwister	target	7	Familie & Beziehungen
die Hausfrau / der Hausmann	target	7	Familie & Beziehungen
die Heimat	target	7	Familie & Beziehungen
die Hochzeit	target	7	Familie & Beziehungen
die Jugend	target	7	Familie & Beziehungen
die Jugendherberge	target	7	Familie & Beziehungen
die Kindheit	target	7	Familie & Beziehungen
die Leute	target	7	Familie & Beziehungen
die Mutter	target	7	Familie & Beziehungen
die Nichte	target	7	Familie & Beziehungen
die Oma	target	7	Familie & Beziehungen
die Person	target	7	Familie & Beziehungen
die Rente	target	7	Familie & Beziehungen
die Scheidung	target	7	Familie & Beziehungen
die Schwangerschaft	target	7	Familie & Beziehungen
die Schwester	target	7	Familie & Beziehungen
die Senioren	target	7	Familie & Beziehungen
die Tante	target	7	Familie & Beziehungen
die Tochter	target	7	Familie & Beziehungen
die Trennung	target	7	Familie & Beziehungen
die Verabredung	target	7	Familie & Beziehungen
die Verantwortung	target	7	Familie & Beziehungen
einladen	target	7	Familie & Beziehungen
einziehen	target	7	Familie & Beziehungen
erwachsen	target	7	Familie & Beziehungen
erziehen	target	7	Familie & Beziehungen
freundlich	target	7	Familie & Beziehungen
geboren werden	target	7	Familie & Beziehungen
geschieden	target	7	Familie & Beziehungen
getrennt leben	target	7	Familie & Beziehungen
heimlich	target	7	Familie & Beziehungen
heiraten	target	7	Familie & Beziehungen
in Rente gehen/sein	target	7	Familie & Beziehungen
jung	target	7	Familie & Beziehungen
küssen	target	7	Familie & Beziehungen
männlich	target	7	Familie & Beziehungen
persönlich	target	7	Familie & Beziehungen
schenken	target	7	Familie & Beziehungen
Schwieger-	target	7	Familie & Beziehungen
sich scheiden lassen	target	7	Familie & Beziehungen
verabredet	target	7	Familie & Beziehungen
verantwortlich	target	7	Familie & Beziehungen
verheiratet	target	7	Familie & Beziehungen
verwandt	target	7	Familie & Beziehungen
(sich) verbrennen	target	8	Gefahr, Notfall & Sicherheit
Achtung!	target	8	Gefahr, Notfall & Sicherheit
beschädigen	target	8	Gefahr, Notfall & Sicherheit
brennen	target	8	Gefahr, Notfall & Sicherheit
das Feuer	target	8	Gefahr, Notfall & Sicherheit
das Gift	target	8	Gefahr, Notfall & Sicherheit
das Risiko	target	8	Gefahr, Notfall & Sicherheit
das Unglück	target	8	Gefahr, Notfall & Sicherheit
der Alarm	target	8	Gefahr, Notfall & Sicherheit
der Lärm	target	8	Gefahr, Notfall & Sicherheit
der Notausgang	target	8	Gefahr, Notfall & Sicherheit
der Notfall	target	8	Gefahr, Notfall & Sicherheit
der Notruf	target	8	Gefahr, Notfall & Sicherheit
der Schaden	target	8	Gefahr, Notfall & Sicherheit
der Schutz	target	8	Gefahr, Notfall & Sicherheit
der Unfall	target	8	Gefahr, Notfall & Sicherheit
die Feuerwehr	target	8	Gefahr, Notfall & Sicherheit
die Flucht	target	8	Gefahr, Notfall & Sicherheit
die Gefahr	target	8	Gefahr, Notfall & Sicherheit
die Katastrophe	target	8	Gefahr, Notfall & Sicherheit
die Sicherheit	target	8	Gefahr, Notfall & Sicherheit
die Vorsicht	target	8	Gefahr, Notfall & Sicherheit
fliehen	target	8	Gefahr, Notfall & Sicherheit
gefährlich	target	8	Gefahr, Notfall & Sicherheit
giftig	target	8	Gefahr, Notfall & Sicherheit
kaputt	target	8	Gefahr, Notfall & Sicherheit
kaputtgehen	target	8	Gefahr, Notfall & Sicherheit
kaputtmachen	target	8	Gefahr, Notfall & Sicherheit
retten	target	8	Gefahr, Notfall & Sicherheit
schaden	target	8	Gefahr, Notfall & Sicherheit
schädlich	target	8	Gefahr, Notfall & Sicherheit
schützen	target	8	Gefahr, Notfall & Sicherheit
sichern	target	8	Gefahr, Notfall & Sicherheit
tödlich	target	8	Gefahr, Notfall & Sicherheit
vorsichtig	target	8	Gefahr, Notfall & Sicherheit
warnen	target	8	Gefahr, Notfall & Sicherheit
zerstören	target	8	Gefahr, Notfall & Sicherheit
überfahren	target	8	Gefahr, Notfall & Sicherheit
Abgase	target	9	Natur, Wetter & Umwelt
bewölkt	target	9	Natur, Wetter & Umwelt
blitzen	target	9	Natur, Wetter & Umwelt
blühen	target	9	Natur, Wetter & Umwelt
das Dorf	target	9	Natur, Wetter & Umwelt
das Erdgeschoss/ Ergeschoß	target	9	Natur, Wetter & Umwelt
das Feld	target	9	Natur, Wetter & Umwelt
das Feuerzeug	target	9	Natur, Wetter & Umwelt
das Gas	target	9	Natur, Wetter & Umwelt
das Gewitter	target	9	Natur, Wetter & Umwelt
das Gras	target	9	Natur, Wetter & Umwelt
das Grundstück	target	9	Natur, Wetter & Umwelt
das Land	target	9	Natur, Wetter & Umwelt
das Meer	target	9	Natur, Wetter & Umwelt
das Rind	target	9	Natur, Wetter & Umwelt
das Tal	target	9	Natur, Wetter & Umwelt
das Ufer	target	9	Natur, Wetter & Umwelt
das Wetter	target	9	Natur, Wetter & Umwelt
das Öl	target	9	Natur, Wetter & Umwelt
der Baum	target	9	Natur, Wetter & Umwelt
der Berg	target	9	Natur, Wetter & Umwelt
der Blitz	target	9	Natur, Wetter & Umwelt
der Dreck	target	9	Natur, Wetter & Umwelt
der Erdapfel	target	9	Natur, Wetter & Umwelt
der Fluss	target	9	Natur, Wetter & Umwelt
der Hafen	target	9	Natur, Wetter & Umwelt
der Himmel	target	9	Natur, Wetter & Umwelt
der Hügel	target	9	Natur, Wetter & Umwelt
der Kanal	target	9	Natur, Wetter & Umwelt
der Mond	target	9	Natur, Wetter & Umwelt
der Nebel	target	9	Natur, Wetter & Umwelt
der Ozean	target	9	Natur, Wetter & Umwelt
der Rasen	target	9	Natur, Wetter & Umwelt
der Regen	target	9	Natur, Wetter & Umwelt
der Sand	target	9	Natur, Wetter & Umwelt
der Schatten	target	9	Natur, Wetter & Umwelt
der Schnee	target	9	Natur, Wetter & Umwelt
der See	target	9	Natur, Wetter & Umwelt
der Stein	target	9	Natur, Wetter & Umwelt
der Stern	target	9	Natur, Wetter & Umwelt
der Strand	target	9	Natur, Wetter & Umwelt
der Strom	target	9	Natur, Wetter & Umwelt
der Sturm	target	9	Natur, Wetter & Umwelt
der Umweltschutz	target	9	Natur, Wetter & Umwelt
der Wald	target	9	Natur, Wetter & Umwelt
der Wetterbericht	target	9	Natur, Wetter & Umwelt
der Wind	target	9	Natur, Wetter & Umwelt
die Aussicht	target	9	Natur, Wetter & Umwelt
die Birne	target	9	Natur, Wetter & Umwelt
die Blume	target	9	Natur, Wetter & Umwelt
die Energie	target	9	Natur, Wetter & Umwelt
die Erde	target	9	Natur, Wetter & Umwelt
die Fläche	target	9	Natur, Wetter & Umwelt
die Flüssigkeit	target	9	Natur, Wetter & Umwelt
die Frucht	target	9	Natur, Wetter & Umwelt
die Gegend	target	9	Natur, Wetter & Umwelt
die Hitze	target	9	Natur, Wetter & Umwelt
die Insel	target	9	Natur, Wetter & Umwelt
die Kälte	target	9	Natur, Wetter & Umwelt
die Landschaft	target	9	Natur, Wetter & Umwelt
die Landwirtschaft	target	9	Natur, Wetter & Umwelt
die Luft	target	9	Natur, Wetter & Umwelt
die Natur	target	9	Natur, Wetter & Umwelt
die Nord-/Ostsee	target	9	Natur, Wetter & Umwelt
die Region	target	9	Natur, Wetter & Umwelt
die See	target	9	Natur, Wetter & Umwelt
die Sonne	target	9	Natur, Wetter & Umwelt
die Umgebung	target	9	Natur, Wetter & Umwelt
die Umwelt	target	9	Natur, Wetter & Umwelt
die Umweltverschmutzung	target	9	Natur, Wetter & Umwelt
die Wanderung	target	9	Natur, Wetter & Umwelt
die Wettervorhersage	target	9	Natur, Wetter & Umwelt
die Wiese	target	9	Natur, Wetter & Umwelt
die Wolke	target	9	Natur, Wetter & Umwelt
die Wärme	target	9	Natur, Wetter & Umwelt
draußen	target	9	Natur, Wetter & Umwelt
entsorgen	target	9	Natur, Wetter & Umwelt
feucht	target	9	Natur, Wetter & Umwelt
fließen	target	9	Natur, Wetter & Umwelt
fließend	target	9	Natur, Wetter & Umwelt
Früchte	target	9	Natur, Wetter & Umwelt
hageln	target	9	Natur, Wetter & Umwelt
heiß	target	9	Natur, Wetter & Umwelt
kalt	target	9	Natur, Wetter & Umwelt
leer	target	9	Natur, Wetter & Umwelt
nass	target	9	Natur, Wetter & Umwelt
neblig	target	9	Natur, Wetter & Umwelt
regnen	target	9	Natur, Wetter & Umwelt
schneien	target	9	Natur, Wetter & Umwelt
sonnig	target	9	Natur, Wetter & Umwelt
trocken	target	9	Natur, Wetter & Umwelt
trocknen	target	9	Natur, Wetter & Umwelt
verschmutzen	target	9	Natur, Wetter & Umwelt
wandern	target	9	Natur, Wetter & Umwelt
warm	target	9	Natur, Wetter & Umwelt
windig	target	9	Natur, Wetter & Umwelt
Öko-	target	9	Natur, Wetter & Umwelt
abbiegen	target	10	Unterwegs & Verkehr
abfahren	target	10	Unterwegs & Verkehr
abwärts	target	10	Unterwegs & Verkehr
anschnallen	target	10	Unterwegs & Verkehr
aufwärts	target	10	Unterwegs & Verkehr
ausfallen	target	10	Unterwegs & Verkehr
bremsen	target	10	Unterwegs & Verkehr
das Auto	target	10	Unterwegs & Verkehr
das Fahrrad	target	10	Unterwegs & Verkehr
das Fahrzeug	target	10	Unterwegs & Verkehr
das Flugzeug	target	10	Unterwegs & Verkehr
das Gleis	target	10	Unterwegs & Verkehr
das Motorrad	target	10	Unterwegs & Verkehr
das Rad	target	10	Unterwegs & Verkehr
das Tram	target	10	Unterwegs & Verkehr
das Trottoir	target	10	Unterwegs & Verkehr
das Velo	target	10	Unterwegs & Verkehr
das Verkehrsmittel	target	10	Unterwegs & Verkehr
der Anschluss	target	10	Unterwegs & Verkehr
der Ausgang	target	10	Unterwegs & Verkehr
der Bahnhof	target	10	Unterwegs & Verkehr
der Bahnsteig	target	10	Unterwegs & Verkehr
der Bus	target	10	Unterwegs & Verkehr
der Fahrer	target	10	Unterwegs & Verkehr
der Fahrplan	target	10	Unterwegs & Verkehr
der Flug	target	10	Unterwegs & Verkehr
der Flughafen	target	10	Unterwegs & Verkehr
der Fußgänger / die Fußgängerin	target	10	Unterwegs & Verkehr
der Führerausweis	target	10	Unterwegs & Verkehr
der Führerschein	target	10	Unterwegs & Verkehr
der Gang	target	10	Unterwegs & Verkehr
der Gehsteig	target	10	Unterwegs & Verkehr
der Laster	target	10	Unterwegs & Verkehr
der Lift	target	10	Unterwegs & Verkehr
der Motor	target	10	Unterwegs & Verkehr
der Park	target	10	Unterwegs & Verkehr
der Passagier / die Passagierin	target	10	Unterwegs & Verkehr
der Perron	target	10	Unterwegs & Verkehr
der Radfahrer / die Radfahrerin	target	10	Unterwegs & Verkehr
der Reifen	target	10	Unterwegs & Verkehr
der Rucksack	target	10	Unterwegs & Verkehr
der Schalter	target	10	Unterwegs & Verkehr
der Schritt	target	10	Unterwegs & Verkehr
der Stadtplan	target	10	Unterwegs & Verkehr
der Stau	target	10	Unterwegs & Verkehr
der Stecker	target	10	Unterwegs & Verkehr
der Verkehr	target	10	Unterwegs & Verkehr
der Wagen	target	10	Unterwegs & Verkehr
der Weg	target	10	Unterwegs & Verkehr
der Zug	target	10	Unterwegs & Verkehr
die Abfahrt	target	10	Unterwegs & Verkehr
die Ampel	target	10	Unterwegs & Verkehr
die Ausfahrt	target	10	Unterwegs & Verkehr
die Autobahn	target	10	Unterwegs & Verkehr
die Bahn	target	10	Unterwegs & Verkehr
die Bremse	target	10	Unterwegs & Verkehr
die Brücke	target	10	Unterwegs & Verkehr
die Einbahnstraße	target	10	Unterwegs & Verkehr
die Einfahrt	target	10	Unterwegs & Verkehr
die Eisenbahn	target	10	Unterwegs & Verkehr
die Fahrbahn	target	10	Unterwegs & Verkehr
die Fahrkarte	target	10	Unterwegs & Verkehr
die Fußgängerzone	target	10	Unterwegs & Verkehr
die Fähre	target	10	Unterwegs & Verkehr
die Geschwindigkeit	target	10	Unterwegs & Verkehr
die Geschwindigkeitsbeschränkung	target	10	Unterwegs & Verkehr
die Haltestelle	target	10	Unterwegs & Verkehr
die Kreuzung	target	10	Unterwegs & Verkehr
die Kurve	target	10	Unterwegs & Verkehr
die Landung	target	10	Unterwegs & Verkehr
die Maschine	target	10	Unterwegs & Verkehr
die Panne	target	10	Unterwegs & Verkehr
die Rundfahrt	target	10	Unterwegs & Verkehr
die Rückfahrt	target	10	Unterwegs & Verkehr
die Rückkehr	target	10	Unterwegs & Verkehr
die Spur	target	10	Unterwegs & Verkehr
die Stadt	target	10	Unterwegs & Verkehr
die Steckdose	target	10	Unterwegs & Verkehr
die Straße	target	10	Unterwegs & Verkehr
die Straßenbahn	target	10	Unterwegs & Verkehr
die Strecke	target	10	Unterwegs & Verkehr
die Tankstelle	target	10	Unterwegs & Verkehr
die U-Bahn	target	10	Unterwegs & Verkehr
die Umleitung	target	10	Unterwegs & Verkehr
die Zone	target	10	Unterwegs & Verkehr
ein-	target	10	Unterwegs & Verkehr
einsteigen	target	10	Unterwegs & Verkehr
fahren	target	10	Unterwegs & Verkehr
fliegen	target	10	Unterwegs & Verkehr
hupen	target	10	Unterwegs & Verkehr
landen	target	10	Unterwegs & Verkehr
laufen	target	10	Unterwegs & Verkehr
link-	target	10	Unterwegs & Verkehr
links	target	10	Unterwegs & Verkehr
los/los-	target	10	Unterwegs & Verkehr
losfahren	target	10	Unterwegs & Verkehr
parken	target	10	Unterwegs & Verkehr
parkieren	target	10	Unterwegs & Verkehr
runterwerfen	target	10	Unterwegs & Verkehr
rückwärts	target	10	Unterwegs & Verkehr
S-Bahn	target	10	Unterwegs & Verkehr
schieben	target	10	Unterwegs & Verkehr
städtisch	target	10	Unterwegs & Verkehr
tanken	target	10	Unterwegs & Verkehr
umgehen	target	10	Unterwegs & Verkehr
umsteigen	target	10	Unterwegs & Verkehr
überholen	target	10	Unterwegs & Verkehr
überqueren	target	10	Unterwegs & Verkehr
ankommen	target	11	Reisen & Urlaub
besuchen	target	11	Reisen & Urlaub
buchen	target	11	Reisen & Urlaub
das Ausland	target	11	Reisen & Urlaub
das Boot	target	11	Reisen & Urlaub
das Gepäck	target	11	Reisen & Urlaub
das Hallenbad	target	11	Reisen & Urlaub
das Hotel	target	11	Reisen & Urlaub
das Quartier	target	11	Reisen & Urlaub
das Reisebüro	target	11	Reisen & Urlaub
das Schiff	target	11	Reisen & Urlaub
das Trinkgeld	target	11	Reisen & Urlaub
das Viertel	target	11	Reisen & Urlaub
das/der Zvieri/Znüni	target	11	Reisen & Urlaub
der Aufenthalt	target	11	Reisen & Urlaub
der Ausflug	target	11	Reisen & Urlaub
der Besuch	target	11	Reisen & Urlaub
der Bus	target	11	Reisen & Urlaub
der Kiosk	target	11	Reisen & Urlaub
der Koffer	target	11	Reisen & Urlaub
der Pensionist / die Pensionistin	target	11	Reisen & Urlaub
der Transport	target	11	Reisen & Urlaub
der Treffpunkt	target	11	Reisen & Urlaub
der Urlaub	target	11	Reisen & Urlaub
der Vorort	target	11	Reisen & Urlaub
der Wohnort	target	11	Reisen & Urlaub
der Wohnsitz	target	11	Reisen & Urlaub
die Ankunft	target	11	Reisen & Urlaub
die Auskunft	target	11	Reisen & Urlaub
die Erfahrung	target	11	Reisen & Urlaub
die Ferien	target	11	Reisen & Urlaub
die Halbpension	target	11	Reisen & Urlaub
die Kabine	target	11	Reisen & Urlaub
die Küste	target	11	Reisen & Urlaub
die Pension	target	11	Reisen & Urlaub
die Reise	target	11	Reisen & Urlaub
die Reservierung	target	11	Reisen & Urlaub
die Rezeption/Reception	target	11	Reisen & Urlaub
die Sehenswürdigkeit	target	11	Reisen & Urlaub
die Toilette	target	11	Reisen & Urlaub
die Tropfen	target	11	Reisen & Urlaub
die Unterkunft	target	11	Reisen & Urlaub
einpacken	target	11	Reisen & Urlaub
erfahren	target	11	Reisen & Urlaub
erreichen	target	11	Reisen & Urlaub
Ferien-	target	11	Reisen & Urlaub
in Pension gehen/sein	target	11	Reisen & Urlaub
inklusive	target	11	Reisen & Urlaub
pensioniert werden/sein	target	11	Reisen & Urlaub
reisen	target	11	Reisen & Urlaub
reservieren	target	11	Reisen & Urlaub
transportieren	target	11	Reisen & Urlaub
verreisen	target	11	Reisen & Urlaub
abheben	target	12	Einkaufen & Geld
anbieten	target	12	Einkaufen & Geld
anschaffen	target	12	Einkaufen & Geld
ausgeben	target	12	Einkaufen & Geld
aussuchen	target	12	Einkaufen & Geld
auswählen	target	12	Einkaufen & Geld
bar	target	12	Einkaufen & Geld	bar
bezahlen	target	12	Einkaufen & Geld
billig	target	12	Einkaufen & Geld
bitter	target	12	Einkaufen & Geld
das Angebot	target	12	Einkaufen & Geld
das Bargeld	target	12	Einkaufen & Geld
das Benzin	target	12	Einkaufen & Geld
das Einkommen	target	12	Einkaufen & Geld
das Geld	target	12	Einkaufen & Geld
das Geschäft	target	12	Einkaufen & Geld
das Girokonto	target	12	Einkaufen & Geld
das Konto	target	12	Einkaufen & Geld
das Portemonnaie/Portmonee	target	12	Einkaufen & Geld
das Produkt	target	12	Einkaufen & Geld
das Sonderangebot	target	12	Einkaufen & Geld
das Taschengeld	target	12	Einkaufen & Geld
der Anbieter	target	12	Einkaufen & Geld
der Automat	target	12	Einkaufen & Geld
der Bancomat/Bankomat	target	12	Einkaufen & Geld
der Betrag	target	12	Einkaufen & Geld
der Einkauf	target	12	Einkaufen & Geld
der Flohmarkt	target	12	Einkaufen & Geld
der Geldautomat	target	12	Einkaufen & Geld
der Gewinn	target	12	Einkaufen & Geld
der Kasten	target	12	Einkaufen & Geld
der Katalog	target	12	Einkaufen & Geld
der Kauf	target	12	Einkaufen & Geld
der Konsum	target	12	Einkaufen & Geld
der Kredit	target	12	Einkaufen & Geld
der Käufer / die Käuferin	target	12	Einkaufen & Geld
der Laden	target	12	Einkaufen & Geld
der Markt	target	12	Einkaufen & Geld
der Mieter / die Mieterin	target	12	Einkaufen & Geld
der Preis	target	12	Einkaufen & Geld
der Rabatt	target	12	Einkaufen & Geld
der Rechner	target	12	Einkaufen & Geld
der Supermarkt	target	12	Einkaufen & Geld
der Test	target	12	Einkaufen & Geld
der Verkäufer / die Verkäuferin	target	12	Einkaufen & Geld
der Verlust	target	12	Einkaufen & Geld
der Vermieter / die Vermieterin	target	12	Einkaufen & Geld
der Vertrag	target	12	Einkaufen & Geld
der Zoll	target	12	Einkaufen & Geld
der Zucker	target	12	Einkaufen & Geld
der Zuschlag	target	12	Einkaufen & Geld
die Abteilung	target	12	Einkaufen & Geld
die Aktion	target	12	Einkaufen & Geld
die Anlage	target	12	Einkaufen & Geld
die Ausgabe	target	12	Einkaufen & Geld
die Ausnahme	target	12	Einkaufen & Geld
die Auswahl	target	12	Einkaufen & Geld
die Bank	target	12	Einkaufen & Geld
die Bankleitzahl	target	12	Einkaufen & Geld
die Bankomat-Karte	target	12	Einkaufen & Geld
die Bohne	target	12	Einkaufen & Geld
die Chipkarte	target	12	Einkaufen & Geld
die Einführung	target	12	Einkaufen & Geld
die Einnahme	target	12	Einkaufen & Geld
die Einzahlung	target	12	Einkaufen & Geld
die Erhöhung	target	12	Einkaufen & Geld
die Ermäßigung	target	12	Einkaufen & Geld
die Eröffnung	target	12	Einkaufen & Geld
die Fahrkarte	target	12	Einkaufen & Geld
die Garantie	target	12	Einkaufen & Geld
die Gebühr	target	12	Einkaufen & Geld
die Geldbörse	target	12	Einkaufen & Geld
die Karte	target	12	Einkaufen & Geld
die Kasse	target	12	Einkaufen & Geld
die Kontrolle	target	12	Einkaufen & Geld
die Kosten	target	12	Einkaufen & Geld
die Kreditkarte	target	12	Einkaufen & Geld
die Marke	target	12	Einkaufen & Geld
die Mehrwertsteuer	target	12	Einkaufen & Geld
die Miete	target	12	Einkaufen & Geld
die Münze	target	12	Einkaufen & Geld
die Produktion	target	12	Einkaufen & Geld
die Quittung	target	12	Einkaufen & Geld
die Rechnung	target	12	Einkaufen & Geld
die Statistik	target	12	Einkaufen & Geld
die Steuer	target	12	Einkaufen & Geld
die Summe	target	12	Einkaufen & Geld
die Tabelle	target	12	Einkaufen & Geld
die Tasche	target	12	Einkaufen & Geld
die Vermietung	target	12	Einkaufen & Geld
die Vermittlung	target	12	Einkaufen & Geld
die Versichertenkarte	target	12	Einkaufen & Geld
die Versicherung	target	12	Einkaufen & Geld
die Ware	target	12	Einkaufen & Geld
die Zahlung	target	12	Einkaufen & Geld
die Zinsen	target	12	Einkaufen & Geld
die Zutaten	target	12	Einkaufen & Geld
die Überweisung	target	12	Einkaufen & Geld
einführen	target	12	Einkaufen & Geld
einkaufen	target	12	Einkaufen & Geld
einnehmen	target	12	Einkaufen & Geld
einzahlen	target	12	Einkaufen & Geld
erhalten	target	12	Einkaufen & Geld
erhöhen	target	12	Einkaufen & Geld
eröffnen	target	12	Einkaufen & Geld
finanziell	target	12	Einkaufen & Geld
finanzieren	target	12	Einkaufen & Geld
garantieren	target	12	Einkaufen & Geld
gewinnen	target	12	Einkaufen & Geld
gratis	target	12	Einkaufen & Geld
günstig	target	12	Einkaufen & Geld
kaufen	target	12	Einkaufen & Geld
konsumieren	target	12	Einkaufen & Geld
kontrollieren	target	12	Einkaufen & Geld
kosten	target	12	Einkaufen & Geld
kostenlos	target	12	Einkaufen & Geld
markieren	target	12	Einkaufen & Geld
maximal	target	12	Einkaufen & Geld
mieten	target	12	Einkaufen & Geld
produzieren	target	12	Einkaufen & Geld
rechnen	target	12	Einkaufen & Geld
statistisch	target	12	Einkaufen & Geld
testen	target	12	Einkaufen & Geld
verkaufen	target	12	Einkaufen & Geld
vermieten	target	12	Einkaufen & Geld
versichern	target	12	Einkaufen & Geld
zahlen	target	12	Einkaufen & Geld
zählen	target	12	Einkaufen & Geld
überweisen	target	12	Einkaufen & Geld
(sich) streiten	target	13	Stadt, Ämter & Recht
angeben	target	13	Stadt, Ämter & Recht
anmelden	target	13	Stadt, Ämter & Recht
anzeigen	target	13	Stadt, Ämter & Recht
ausfüllen	target	13	Stadt, Ämter & Recht
beantragen	target	13	Stadt, Ämter & Recht
behindern	target	13	Stadt, Ämter & Recht
bekannt geben	target	13	Stadt, Ämter & Recht
berichten	target	13	Stadt, Ämter & Recht
bestrafen	target	13	Stadt, Ämter & Recht
betrügen	target	13	Stadt, Ämter & Recht
beweisen	target	13	Stadt, Ämter & Recht
das Amt	target	13	Stadt, Ämter & Recht
das Dokument	target	13	Stadt, Ämter & Recht
das Formular	target	13	Stadt, Ämter & Recht
das Fundbüro	target	13	Stadt, Ämter & Recht
das Gebiet	target	13	Stadt, Ämter & Recht
das Gebirge	target	13	Stadt, Ämter & Recht
das Gebäude	target	13	Stadt, Ämter & Recht
das Gefängnis	target	13	Stadt, Ämter & Recht
das Gesetz	target	13	Stadt, Ämter & Recht
das Kennzeichen	target	13	Stadt, Ämter & Recht
das Konsulat	target	13	Stadt, Ämter & Recht
das Mitglied	target	13	Stadt, Ämter & Recht
das Opfer	target	13	Stadt, Ämter & Recht
das Rathaus	target	13	Stadt, Ämter & Recht
das Recht	target	13	Stadt, Ämter & Recht
das Schaufenster	target	13	Stadt, Ämter & Recht
das Urteil	target	13	Stadt, Ämter & Recht
das Verbot	target	13	Stadt, Ämter & Recht
das Visum	target	13	Stadt, Ämter & Recht
das Zertifikat	target	13	Stadt, Ämter & Recht
das Zeugnis	target	13	Stadt, Ämter & Recht
der Antrag	target	13	Stadt, Ämter & Recht
der Anwalt / die Anwältin	target	13	Stadt, Ämter & Recht
der Ausweis	target	13	Stadt, Ämter & Recht
der Beamte / die Beamtin	target	13	Stadt, Ämter & Recht
der Bericht	target	13	Stadt, Ämter & Recht
der Bürger / die Bürgerin	target	13	Stadt, Ämter & Recht
der Dieb	target	13	Stadt, Ämter & Recht
der Dienst	target	13	Stadt, Ämter & Recht
der Doktor / die Doktorin	target	13	Stadt, Ämter & Recht
der Einbrecher / die Einbrecherin	target	13	Stadt, Ämter & Recht
der Einbruch	target	13	Stadt, Ämter & Recht
der Einwohner / die Einwohnerin	target	13	Stadt, Ämter & Recht
der Gegner	target	13	Stadt, Ämter & Recht
der Hauptbahnhof	target	13	Stadt, Ämter & Recht
der Herr	target	13	Stadt, Ämter & Recht
der Konflikt	target	13	Stadt, Ämter & Recht
der Krieg	target	13	Stadt, Ämter & Recht
der König	target	13	Stadt, Ämter & Recht
der Nachbar / die Nachbarin	target	13	Stadt, Ämter & Recht
der Ort	target	13	Stadt, Ämter & Recht
der Pass	target	13	Stadt, Ämter & Recht
der Personenstand	target	13	Stadt, Ämter & Recht
der Politiker / die Politikerin	target	13	Stadt, Ämter & Recht
der Polizist / die Polizistin	target	13	Stadt, Ämter & Recht
der Prozess	target	13	Stadt, Ämter & Recht
der Raucher / die Raucherin	target	13	Stadt, Ämter & Recht
der Richter / die Richterin	target	13	Stadt, Ämter & Recht
der Sozialarbeiter / die Sozialarbeiterin	target	13	Stadt, Ämter & Recht
der Stempel	target	13	Stadt, Ämter & Recht
der Strafzettel	target	13	Stadt, Ämter & Recht
der Streik	target	13	Stadt, Ämter & Recht
der Streit	target	13	Stadt, Ämter & Recht
der Stress	target	13	Stadt, Ämter & Recht
der Täter / die Täterin	target	13	Stadt, Ämter & Recht
der Verbrecher / die Verbrecherin	target	13	Stadt, Ämter & Recht
der Verdacht	target	13	Stadt, Ämter & Recht
der Vorort	target	13	Stadt, Ämter & Recht
